order_date,customer_name,product_name,quantity,unit_price,total_amount,region
2025-07-24,TCS,Cloud Suite,8,3356,26848,Manchester
2025-03-10,Microsoft,Cloud Suite,8,1976,15808,Manchester
2024-01-15,TCS,Data Warehouse,3,3851,11553,London
2024-02-17,Microsoft,AI Platform,1,959,959,Birmingham
2025-06-13,TCS,Analytics Dashboard,4,952,3808,London
2025-07-31,HSBC,AI Platform,3,682,2046,Manchester
2024-08-23,PwC,AI Platform,7,2870,20090,Edinburgh
2025-09-03,TCS,AI Platform,7,2081,14567,Edinburgh
2025-08-02,Deloitte,Analytics Dashboard,6,695,4170,Edinburgh
2024-01-20,KPMG,AI Platform,3,1949,5847,Edinburgh
2025-06-07,Amazon,Data Warehouse,8,527,4216,Leeds
2024-03-26,TCS,AI Platform,6,4781,28686,Edinburgh
2025-07-11,KPMG,AI Platform,6,4812,28872,London
2024-09-13,HSBC,Data Warehouse,3,2744,8232,Manchester
2024-04-16,Deloitte,CRM Software,3,4165,12495,Leeds
2025-09-18,Amazon,CRM Software,4,2563,10252,Manchester
2025-02-28,EY,Cloud Suite,1,3090,3090,Edinburgh
2025-07-15,EY,AI Platform,6,3038,18228,London
2025-03-19,EY,Analytics Dashboard,7,4127,28889,London
2024-11-14,Barclays,Cloud Suite,6,3810,22860,London
2025-02-02,EY,Analytics Dashboard,5,2542,12710,Leeds
2025-09-01,KPMG,Data Warehouse,3,3793,11379,Manchester
2024-09-12,TCS,AI Platform,3,2061,6183,London
2024-10-15,Accenture,AI Platform,7,1393,9751,Leeds
2025-09-28,Infosys,Data Warehouse,6,4585,27510,Manchester
2025-11-23,Google,Analytics Dashboard,5,3376,16880,Birmingham
2025-03-12,TCS,Cloud Suite,3,3822,11466,Birmingham
2025-04-26,Barclays,AI Platform,8,3508,28064,London
2024-11-23,Barclays,Cloud Suite,9,4071,36639,Manchester
2024-01-13,Barclays,AI Platform,7,1492,10444,Edinburgh
2024-12-22,TCS,Cloud Suite,3,3753,11259,Leeds
2024-06-14,EY,AI Platform,5,4939,24695,Manchester
2024-04-14,EY,Cloud Suite,9,3067,27603,Birmingham
2025-08-20,EY,AI Platform,9,1838,16542,Edinburgh
2025-08-01,EY,CRM Software,9,3634,32706,Birmingham
2025-04-07,PwC,CRM Software,1,1542,1542,Edinburgh
2025-02-22,Deloitte,AI Platform,6,2377,14262,Leeds
2024-08-12,Infosys,Analytics Dashboard,9,725,6525,Edinburgh
2024-11-18,TCS,Data Warehouse,5,4602,23010,London
2024-09-23,Barclays,Cloud Suite,3,2327,6981,Edinburgh
2025-12-15,Amazon,CRM Software,1,4738,4738,Edinburgh
2025-07-18,Infosys,AI Platform,8,4824,38592,Leeds
2024-07-03,PwC,Cloud Suite,7,3280,22960,Manchester
2024-09-28,Barclays,Analytics Dashboard,8,902,7216,Birmingham
2025-09-18,Deloitte,AI Platform,5,2794,13970,London
2024-10-07,Deloitte,Data Warehouse,7,3438,24066,Leeds
2025-12-29,Deloitte,Data Warehouse,6,1421,8526,Birmingham
2025-03-06,HSBC,Analytics Dashboard,2,1666,3332,Manchester
2025-06-23,EY,Data Warehouse,5,827,4135,Leeds
2024-04-28,EY,Cloud Suite,5,733,3665,Edinburgh
2024-02-20,Amazon,Analytics Dashboard,5,2323,11615,Edinburgh
2024-09-30,EY,Data Warehouse,4,1976,7904,Edinburgh
2025-11-03,KPMG,Analytics Dashboard,3,4189,12567,London
2025-09-25,Deloitte,AI Platform,4,3478,13912,Edinburgh
2025-08-04,Barclays,CRM Software,2,3564,7128,London
2024-08-10,PwC,CRM Software,1,1922,1922,Edinburgh
2025-03-05,Infosys,Data Warehouse,7,2998,20986,Leeds
2024-02-11,Infosys,CRM Software,4,3264,13056,Leeds
2025-05-13,PwC,CRM Software,5,1164,5820,Leeds
2025-10-22,TCS,AI Platform,4,1744,6976,Birmingham
2025-12-27,Google,Data Warehouse,4,3617,14468,London
2024-01-23,PwC,CRM Software,9,2544,22896,Edinburgh
2025-12-08,Deloitte,AI Platform,6,547,3282,Birmingham
2024-03-22,Google,Analytics Dashboard,6,1067,6402,Birmingham
2024-07-07,TCS,Data Warehouse,5,3857,19285,London
2025-01-28,Google,Data Warehouse,7,4106,28742,Birmingham
2025-09-20,Microsoft,CRM Software,5,4981,24905,Birmingham
2025-03-25,TCS,Cloud Suite,7,4953,34671,Edinburgh
2025-12-02,Barclays,Cloud Suite,2,3929,7858,London
2024-10-14,PwC,Analytics Dashboard,8,1696,13568,Birmingham
2024-01-28,Accenture,Analytics Dashboard,3,1182,3546,Birmingham
2024-09-28,HSBC,Data Warehouse,1,2229,2229,Manchester
2024-01-19,EY,CRM Software,9,964,8676,Birmingham
2024-07-09,Barclays,CRM Software,3,2135,6405,Birmingham
2024-10-21,PwC,AI Platform,8,2085,16680,Edinburgh
2024-10-28,EY,Data Warehouse,5,694,3470,Manchester
2024-12-16,Infosys,AI Platform,8,3431,27448,Leeds
2025-08-02,Amazon,Cloud Suite,9,2360,21240,Manchester
2025-10-15,Barclays,Data Warehouse,9,3334,30006,Leeds
2025-09-12,Google,CRM Software,1,4103,4103,London
2024-10-03,Microsoft,CRM Software,3,1558,4674,Edinburgh
2024-10-20,Accenture,Analytics Dashboard,4,3478,13912,Leeds
2024-05-10,TCS,Cloud Suite,6,784,4704,Leeds
2025-09-18,PwC,Analytics Dashboard,3,547,1641,London
2024-08-06,TCS,Analytics Dashboard,3,3915,11745,Leeds
2024-03-11,PwC,Analytics Dashboard,5,4826,24130,Manchester
2024-03-22,Amazon,Cloud Suite,1,4261,4261,Manchester
2025-12-04,Accenture,AI Platform,7,4086,28602,Birmingham
2025-05-27,Microsoft,AI Platform,2,1242,2484,London
2025-08-10,EY,AI Platform,8,3010,24080,Birmingham
2024-04-03,Microsoft,Data Warehouse,3,3016,9048,Leeds
2024-03-31,TCS,Analytics Dashboard,7,2225,15575,Manchester
2025-11-28,Google,AI Platform,7,3047,21329,Leeds
2025-04-27,TCS,CRM Software,5,2661,13305,Leeds
2025-05-22,Amazon,CRM Software,3,3491,10473,Manchester
2024-07-27,Accenture,Analytics Dashboard,9,1358,12222,London
2025-09-26,Deloitte,Data Warehouse,6,2890,17340,Birmingham
2025-11-11,EY,CRM Software,8,687,5496,Birmingham
2024-08-03,Infosys,AI Platform,8,4033,32264,Edinburgh
2025-05-09,Infosys,Analytics Dashboard,8,2300,18400,London
2024-04-17,Barclays,AI Platform,6,2022,12132,Edinburgh
2025-07-03,Deloitte,CRM Software,9,4123,37107,Manchester
2025-10-03,HSBC,Cloud Suite,2,1989,3978,Edinburgh
2024-02-28,Accenture,CRM Software,1,4553,4553,Manchester
2025-07-02,Microsoft,CRM Software,7,3225,22575,Edinburgh
2025-10-23,TCS,AI Platform,1,4441,4441,Leeds
2024-08-11,HSBC,Analytics Dashboard,6,2386,14316,London
2025-08-03,TCS,AI Platform,8,1497,11976,London
2025-07-19,EY,CRM Software,7,1076,7532,London
2024-02-23,Barclays,AI Platform,5,1278,6390,London
2025-01-07,HSBC,Data Warehouse,4,3535,14140,Edinburgh
2025-07-15,Accenture,Cloud Suite,1,3645,3645,Edinburgh
2024-01-15,Amazon,Analytics Dashboard,8,4281,34248,Leeds
2025-03-09,Microsoft,Analytics Dashboard,4,2752,11008,Leeds
2025-10-12,Microsoft,AI Platform,1,563,563,Leeds
2024-12-17,TCS,CRM Software,7,2177,15239,Birmingham
2025-01-23,PwC,AI Platform,2,1901,3802,Edinburgh
2024-12-03,KPMG,Data Warehouse,2,3631,7262,Edinburgh
2025-05-23,Microsoft,Cloud Suite,7,2298,16086,Birmingham
2025-04-15,Microsoft,CRM Software,1,2338,2338,London
2025-12-15,EY,Cloud Suite,7,2544,17808,Birmingham
2025-04-20,EY,AI Platform,2,3519,7038,London
2025-01-22,Barclays,AI Platform,8,4520,36160,Birmingham
2025-08-26,Amazon,Data Warehouse,5,2556,12780,Edinburgh
2024-06-27,Deloitte,CRM Software,5,1947,9735,Birmingham
2024-12-29,Accenture,AI Platform,3,1273,3819,London
2025-01-04,HSBC,Analytics Dashboard,3,1637,4911,Birmingham
2024-02-07,Deloitte,AI Platform,4,3969,15876,Manchester
2024-04-27,HSBC,Analytics Dashboard,3,4072,12216,Leeds
2024-07-31,KPMG,Analytics Dashboard,1,4968,4968,Birmingham
2025-11-03,PwC,Analytics Dashboard,8,4196,33568,Leeds
2025-07-03,Google,CRM Software,7,3806,26642,Manchester
2024-11-23,Accenture,Analytics Dashboard,4,708,2832,Birmingham
2025-10-17,HSBC,Cloud Suite,4,1618,6472,Manchester
2024-09-14,Amazon,Data Warehouse,6,720,4320,London
2024-07-21,PwC,Data Warehouse,7,4564,31948,London
2024-03-17,Barclays,Analytics Dashboard,7,1705,11935,Edinburgh
2024-07-13,EY,CRM Software,1,2316,2316,Edinburgh
2024-08-23,Infosys,AI Platform,7,3201,22407,Edinburgh
2024-03-07,Google,Analytics Dashboard,1,1689,1689,Manchester
2025-03-13,PwC,Analytics Dashboard,9,3153,28377,Edinburgh
2024-02-21,PwC,AI Platform,3,873,2619,Leeds
2025-05-31,PwC,Cloud Suite,9,4345,39105,Edinburgh
2025-07-23,Infosys,CRM Software,8,990,7920,Manchester
2025-01-17,HSBC,Cloud Suite,6,4746,28476,Birmingham
2025-10-04,TCS,Analytics Dashboard,4,2786,11144,Manchester
2025-12-04,Amazon,Cloud Suite,3,1150,3450,Edinburgh
2024-11-09,PwC,Cloud Suite,8,668,5344,Birmingham
2025-08-04,HSBC,CRM Software,8,4468,35744,London
2024-08-14,Infosys,Cloud Suite,2,2229,4458,Leeds
2024-01-10,Amazon,CRM Software,5,3616,18080,Birmingham
2025-01-16,Microsoft,Analytics Dashboard,1,3399,3399,Birmingham
2024-02-18,Infosys,Data Warehouse,9,4332,38988,London
2024-08-04,KPMG,Analytics Dashboard,4,2418,9672,Manchester
2025-05-01,Infosys,Analytics Dashboard,9,1642,14778,London
2025-01-26,Google,AI Platform,1,1362,1362,Leeds
2024-05-11,HSBC,Cloud Suite,1,1529,1529,London
2024-06-18,Microsoft,Cloud Suite,7,3640,25480,Manchester
2025-06-22,Deloitte,Cloud Suite,6,2696,16176,Birmingham
2024-04-01,Microsoft,Data Warehouse,6,726,4356,Birmingham
2025-07-21,Microsoft,Analytics Dashboard,9,3171,28539,Manchester
2024-12-10,Google,Cloud Suite,3,3821,11463,Manchester
2025-12-26,TCS,CRM Software,3,4162,12486,Birmingham
2025-08-25,Barclays,AI Platform,6,1847,11082,Manchester
2024-07-09,KPMG,AI Platform,4,1315,5260,Manchester
2024-03-03,HSBC,CRM Software,6,4013,24078,Birmingham
2024-05-05,Amazon,CRM Software,3,4039,12117,Birmingham
2024-08-15,TCS,Cloud Suite,8,4882,39056,Birmingham
2024-01-26,EY,Cloud Suite,4,3989,15956,Leeds
2024-02-11,HSBC,CRM Software,3,3423,10269,Birmingham
2025-01-18,Deloitte,Cloud Suite,7,3506,24542,London
2024-04-04,TCS,CRM Software,2,2570,5140,London
2024-02-08,Microsoft,Analytics Dashboard,2,1191,2382,London
2024-01-22,HSBC,Analytics Dashboard,6,1419,8514,Birmingham
2024-05-18,Deloitte,Analytics Dashboard,9,1075,9675,Leeds
2025-02-27,EY,Analytics Dashboard,9,3866,34794,Manchester
2024-12-02,Deloitte,CRM Software,3,3696,11088,Manchester
2024-08-31,Microsoft,CRM Software,5,4137,20685,Edinburgh
2025-01-14,HSBC,CRM Software,7,3728,26096,Edinburgh
2024-10-14,Accenture,Analytics Dashboard,2,660,1320,Leeds
2025-02-05,Barclays,Data Warehouse,9,3022,27198,Manchester
2024-11-07,EY,CRM Software,2,2020,4040,Manchester
2025-09-18,Barclays,CRM Software,5,4767,23835,Manchester
2024-01-09,Infosys,Data Warehouse,1,3740,3740,Manchester
2024-12-08,EY,Cloud Suite,2,4127,8254,Leeds
2024-10-11,EY,Analytics Dashboard,6,699,4194,Leeds
2024-05-15,Accenture,Data Warehouse,4,4536,18144,Edinburgh
2025-10-28,Barclays,CRM Software,5,2352,11760,Manchester
2025-01-22,EY,CRM Software,6,2958,17748,Edinburgh
2025-07-13,Infosys,Data Warehouse,3,974,2922,Manchester
2025-08-26,HSBC,AI Platform,3,4365,13095,Manchester
2025-12-28,Google,Data Warehouse,7,3809,26663,Birmingham
2024-02-25,PwC,CRM Software,6,4633,27798,Edinburgh
2025-12-29,Google,Data Warehouse,6,2804,16824,Manchester
2024-07-27,Amazon,AI Platform,5,3403,17015,Manchester
2025-08-18,Deloitte,CRM Software,4,1738,6952,Birmingham
2025-10-19,KPMG,AI Platform,3,1402,4206,Manchester
2024-01-30,Amazon,Analytics Dashboard,9,1486,13374,Leeds
2024-12-03,Deloitte,CRM Software,6,2586,15516,London
2025-11-12,Accenture,Analytics Dashboard,6,4080,24480,Birmingham
2024-06-05,Microsoft,AI Platform,1,3402,3402,Birmingham
2025-03-31,TCS,Cloud Suite,8,3707,29656,Birmingham
2024-01-26,Google,Analytics Dashboard,9,3457,31113,Birmingham
2024-09-15,Amazon,Analytics Dashboard,2,2212,4424,Birmingham
2024-05-02,PwC,Cloud Suite,8,996,7968,Leeds
2024-02-09,Accenture,Cloud Suite,7,2331,16317,London
2025-06-02,TCS,AI Platform,2,2884,5768,London
2025-08-25,TCS,Data Warehouse,1,506,506,Birmingham
2024-12-15,Deloitte,Analytics Dashboard,2,4505,9010,Birmingham
2024-07-01,Amazon,CRM Software,4,3806,15224,Birmingham
2024-07-18,EY,AI Platform,5,1901,9505,Edinburgh
2025-06-29,Barclays,Cloud Suite,9,4585,41265,Manchester
2025-11-12,KPMG,Data Warehouse,9,2662,23958,Leeds
2025-05-07,Deloitte,AI Platform,4,1015,4060,Birmingham
2025-11-18,TCS,Cloud Suite,6,2840,17040,Manchester
2024-08-18,Google,Cloud Suite,9,1205,10845,London
2025-05-14,HSBC,CRM Software,2,1469,2938,Birmingham
2024-06-22,Google,CRM Software,6,2617,15702,Edinburgh
2024-12-06,Infosys,AI Platform,2,2541,5082,Birmingham
2025-09-18,Deloitte,Data Warehouse,2,3952,7904,London
2024-04-29,Accenture,AI Platform,6,4554,27324,Edinburgh
2025-08-12,Microsoft,Cloud Suite,9,4563,41067,London
2025-12-13,PwC,AI Platform,7,1649,11543,Leeds
2025-12-07,Amazon,Cloud Suite,4,955,3820,Leeds
2024-07-28,EY,Cloud Suite,8,1395,11160,Leeds
2025-07-29,PwC,Data Warehouse,6,559,3354,Manchester
2024-02-25,Microsoft,Data Warehouse,1,2294,2294,Manchester
2025-07-20,EY,Data Warehouse,8,3921,31368,London
2025-03-12,KPMG,AI Platform,1,1582,1582,Leeds
2024-08-12,EY,Analytics Dashboard,7,4585,32095,Manchester
2025-09-09,TCS,Data Warehouse,7,2882,20174,London
2024-01-03,KPMG,AI Platform,5,1404,7020,Leeds
2025-04-21,Microsoft,AI Platform,2,1528,3056,Birmingham
2024-12-10,EY,Data Warehouse,3,1887,5661,Manchester
2024-11-30,Infosys,Analytics Dashboard,3,3400,10200,Leeds
2025-09-25,Accenture,Data Warehouse,2,3947,7894,Edinburgh
2024-12-29,Microsoft,CRM Software,6,4688,28128,Manchester
2024-07-24,HSBC,Analytics Dashboard,3,1243,3729,Birmingham
2025-07-17,Barclays,Cloud Suite,7,4584,32088,Leeds
2025-07-23,HSBC,CRM Software,2,2064,4128,Leeds
2024-02-27,Amazon,Analytics Dashboard,7,3448,24136,Manchester
2025-01-07,EY,Cloud Suite,6,4762,28572,Birmingham
2025-08-29,Microsoft,CRM Software,7,1059,7413,Leeds
2024-09-28,EY,AI Platform,5,1420,7100,Edinburgh
2024-08-06,Microsoft,AI Platform,5,3161,15805,Edinburgh
2024-09-07,KPMG,AI Platform,4,3542,14168,London
2024-02-13,Amazon,Analytics Dashboard,2,4654,9308,Manchester
2025-08-16,Deloitte,AI Platform,6,3487,20922,Birmingham
2024-01-03,Accenture,Data Warehouse,3,3813,11439,Edinburgh
2025-08-09,Barclays,Analytics Dashboard,5,1184,5920,Birmingham
2024-07-15,Accenture,Analytics Dashboard,3,1796,5388,Birmingham
2025-09-16,Accenture,AI Platform,1,3074,3074,Manchester
2025-09-15,Deloitte,Analytics Dashboard,9,1827,16443,Manchester
2024-11-18,Amazon,AI Platform,6,2957,17742,Manchester
2025-08-24,Amazon,AI Platform,8,1982,15856,Manchester
2025-02-17,EY,Cloud Suite,7,4097,28679,Edinburgh
2024-04-27,Amazon,CRM Software,5,3597,17985,London
2025-06-21,Accenture,CRM Software,5,1818,9090,Manchester
2024-06-07,KPMG,Analytics Dashboard,9,2396,21564,London
2024-12-11,TCS,Cloud Suite,5,1539,7695,Birmingham
2024-04-27,TCS,AI Platform,2,2524,5048,Birmingham
2024-10-07,HSBC,CRM Software,2,4845,9690,Birmingham
2025-11-16,Barclays,AI Platform,4,2914,11656,London
2024-04-29,KPMG,Analytics Dashboard,8,2105,16840,London
2024-07-01,Google,AI Platform,5,3956,19780,London
2025-09-14,HSBC,Analytics Dashboard,4,1890,7560,Edinburgh
2025-09-09,HSBC,Analytics Dashboard,6,4776,28656,Manchester
2024-08-25,Accenture,Data Warehouse,4,4930,19720,London
2024-09-27,Accenture,Data Warehouse,2,1907,3814,Manchester
2025-01-11,KPMG,Data Warehouse,3,4727,14181,London
2025-05-15,Accenture,Data Warehouse,5,634,3170,Leeds
2025-02-10,KPMG,Data Warehouse,1,2272,2272,Edinburgh
2024-11-20,EY,Cloud Suite,7,3280,22960,Manchester
2024-06-27,KPMG,Data Warehouse,9,4472,40248,London
2025-03-02,PwC,AI Platform,7,4980,34860,Leeds
2025-02-28,TCS,CRM Software,6,1994,11964,Leeds
2024-02-22,Google,CRM Software,5,4536,22680,Manchester
2025-03-08,KPMG,Analytics Dashboard,7,1963,13741,Leeds
2024-02-27,Accenture,Cloud Suite,5,681,3405,London
2025-08-29,Deloitte,AI Platform,5,3154,15770,Leeds
2025-12-02,Deloitte,Analytics Dashboard,4,4830,19320,Edinburgh
2025-08-28,Accenture,Data Warehouse,5,4080,20400,Birmingham
2025-02-26,Barclays,Cloud Suite,6,3682,22092,Edinburgh
2025-11-09,Infosys,AI Platform,1,3292,3292,London
2024-07-06,Infosys,Cloud Suite,3,3011,9033,Birmingham
2025-06-22,Microsoft,AI Platform,1,815,815,Birmingham
2025-09-12,Barclays,Data Warehouse,8,1458,11664,London
2025-10-08,Infosys,AI Platform,2,2551,5102,Manchester
2024-11-23,HSBC,CRM Software,5,4408,22040,Birmingham
2024-04-03,Deloitte,CRM Software,4,3045,12180,Manchester
2024-04-21,Microsoft,AI Platform,8,4162,33296,Manchester
2025-08-08,Deloitte,AI Platform,1,1044,1044,London
2025-05-18,HSBC,CRM Software,4,4835,19340,Manchester
2024-01-31,TCS,Data Warehouse,8,2219,17752,London
2024-10-17,Accenture,Analytics Dashboard,2,4277,8554,London
2024-02-05,HSBC,Cloud Suite,9,1241,11169,Leeds
2025-03-17,Infosys,Cloud Suite,6,4960,29760,Edinburgh
2025-08-28,EY,Analytics Dashboard,5,764,3820,Leeds
2025-10-27,Barclays,Analytics Dashboard,3,881,2643,London
2024-05-22,HSBC,Analytics Dashboard,9,4157,37413,London
2024-07-10,Infosys,Data Warehouse,7,3359,23513,Manchester
2025-04-17,EY,Data Warehouse,8,2550,20400,Manchester
2025-05-18,Microsoft,Analytics Dashboard,8,3854,30832,Birmingham
2024-11-21,Accenture,AI Platform,6,3972,23832,Manchester
2024-12-27,KPMG,Data Warehouse,4,4092,16368,London
2024-03-29,Amazon,Analytics Dashboard,7,4818,33726,Manchester
2025-11-13,Deloitte,CRM Software,5,3658,18290,Edinburgh
2025-01-14,Accenture,CRM Software,8,3315,26520,Leeds
2025-01-18,Accenture,Data Warehouse,8,3401,27208,Birmingham
2025-04-05,Microsoft,AI Platform,4,2202,8808,London
2025-01-17,HSBC,AI Platform,9,2314,20826,London
2025-12-18,Accenture,Cloud Suite,6,1481,8886,Manchester
2025-12-29,EY,CRM Software,9,4994,44946,Leeds
2025-04-19,Accenture,Analytics Dashboard,5,1647,8235,Leeds
2025-09-12,TCS,Data Warehouse,1,3689,3689,Leeds
2024-09-07,Accenture,Cloud Suite,5,3697,18485,Birmingham
2025-08-23,EY,AI Platform,9,3928,35352,Manchester
2024-08-24,TCS,CRM Software,7,4407,30849,Leeds
2024-04-14,Accenture,CRM Software,1,990,990,Edinburgh
2024-06-16,Accenture,Data Warehouse,7,2404,16828,London
2025-09-18,EY,Data Warehouse,5,3250,16250,London
2024-09-18,KPMG,AI Platform,6,4792,28752,Edinburgh
2025-09-15,HSBC,AI Platform,3,4036,12108,Leeds
2024-07-15,Microsoft,Analytics Dashboard,2,3142,6284,Manchester
2025-06-21,Deloitte,Analytics Dashboard,4,3466,13864,London
2024-08-07,HSBC,Data Warehouse,1,4085,4085,Manchester
2024-02-01,Amazon,Cloud Suite,7,2213,15491,London
2025-11-02,HSBC,Data Warehouse,1,614,614,Manchester
2024-08-09,Barclays,Analytics Dashboard,5,925,4625,Manchester
2024-02-29,HSBC,Analytics Dashboard,8,1908,15264,Manchester
2024-02-11,Infosys,CRM Software,4,712,2848,Manchester
2024-09-24,Infosys,Analytics Dashboard,2,2258,4516,Birmingham
2025-10-22,Google,Cloud Suite,7,4721,33047,London
2024-11-13,TCS,CRM Software,6,1015,6090,Leeds
2025-11-10,Microsoft,Data Warehouse,4,3756,15024,Birmingham
2025-08-07,PwC,CRM Software,7,3655,25585,Edinburgh
2024-09-09,PwC,Cloud Suite,8,3089,24712,Edinburgh
2025-08-31,TCS,Cloud Suite,5,747,3735,London
2024-12-14,KPMG,Analytics Dashboard,6,4172,25032,Manchester
2025-08-08,Microsoft,CRM Software,6,3040,18240,Birmingham
2024-09-08,EY,CRM Software,7,4682,32774,Birmingham
2024-03-20,EY,Analytics Dashboard,2,3881,7762,Leeds
2025-04-29,Microsoft,AI Platform,7,1725,12075,London
2025-05-24,PwC,Analytics Dashboard,5,2082,10410,London
2025-11-20,Microsoft,CRM Software,3,2017,6051,Edinburgh
2025-06-30,EY,AI Platform,7,1996,13972,Leeds
2024-11-09,TCS,Data Warehouse,3,548,1644,Edinburgh
2025-04-07,Barclays,Cloud Suite,7,4160,29120,Birmingham
2025-05-10,Infosys,Cloud Suite,5,3317,16585,London
2024-06-24,HSBC,AI Platform,9,3857,34713,London
2024-09-16,PwC,Analytics Dashboard,4,2146,8584,Manchester
2024-02-06,HSBC,CRM Software,9,848,7632,Edinburgh
2025-06-26,PwC,Data Warehouse,6,3117,18702,Leeds
2024-06-29,KPMG,Cloud Suite,4,847,3388,Leeds
2025-02-18,Google,Data Warehouse,1,3100,3100,Manchester
2024-07-06,HSBC,Cloud Suite,4,663,2652,Birmingham
2025-09-27,Amazon,CRM Software,3,3158,9474,Edinburgh
2025-11-07,Microsoft,Analytics Dashboard,7,4719,33033,Leeds
2024-12-14,Amazon,Data Warehouse,3,1212,3636,London
2024-04-07,Amazon,CRM Software,1,1948,1948,London
2025-02-27,HSBC,Analytics Dashboard,6,1092,6552,Manchester
2024-03-27,KPMG,CRM Software,9,4792,43128,Leeds
2024-03-23,Infosys,CRM Software,6,2753,16518,Birmingham
2025-01-12,Infosys,Analytics Dashboard,4,4957,19828,Leeds
2025-10-19,Google,Data Warehouse,4,2226,8904,Edinburgh
2025-01-26,Barclays,Analytics Dashboard,9,4967,44703,London
2024-05-02,Amazon,AI Platform,7,1017,7119,London
2024-10-14,EY,Data Warehouse,9,1197,10773,Birmingham
2025-04-19,Amazon,CRM Software,1,1010,1010,Manchester
2024-07-31,Deloitte,AI Platform,3,1866,5598,London
2024-09-16,EY,Analytics Dashboard,5,1784,8920,Leeds
2024-04-15,Google,Data Warehouse,7,2245,15715,Edinburgh
2024-08-07,Amazon,Cloud Suite,2,1472,2944,Birmingham
2025-05-17,Amazon,Data Warehouse,8,1090,8720,Edinburgh
2025-01-04,Barclays,Data Warehouse,8,1189,9512,Edinburgh
2025-05-26,HSBC,Analytics Dashboard,3,2356,7068,Leeds
2024-04-24,KPMG,Cloud Suite,7,3487,24409,Edinburgh
2025-08-12,Infosys,Data Warehouse,6,1280,7680,Manchester
2025-07-09,Deloitte,Cloud Suite,9,3083,27747,Leeds
2025-02-05,TCS,CRM Software,2,3762,7524,Edinburgh
2025-11-07,Google,AI Platform,3,511,1533,Leeds
2024-10-28,Microsoft,Data Warehouse,7,4056,28392,London
2024-12-31,EY,Analytics Dashboard,1,660,660,London
2024-06-23,Microsoft,CRM Software,1,4354,4354,Birmingham
2025-03-27,Deloitte,Cloud Suite,5,946,4730,Leeds
2024-08-30,Barclays,CRM Software,6,878,5268,Edinburgh
2025-05-27,Barclays,CRM Software,8,2513,20104,Edinburgh
2024-01-12,Accenture,Data Warehouse,3,3523,10569,Manchester
2025-01-30,Deloitte,CRM Software,4,4576,18304,Leeds
2024-03-14,TCS,Cloud Suite,8,4519,36152,London
2024-11-10,Microsoft,AI Platform,3,2666,7998,Birmingham
2025-07-21,HSBC,Analytics Dashboard,5,3676,18380,Manchester
2025-08-14,PwC,Cloud Suite,3,4158,12474,Birmingham
2024-05-06,Barclays,Cloud Suite,9,3478,31302,London
2025-07-09,Google,CRM Software,8,4259,34072,Leeds
2024-09-13,Infosys,CRM Software,8,1305,10440,Edinburgh
2025-07-05,PwC,Data Warehouse,1,1111,1111,Edinburgh
2025-05-21,Deloitte,Analytics Dashboard,3,3311,9933,Birmingham
2024-07-09,Google,Analytics Dashboard,1,1886,1886,Birmingham
2025-11-10,HSBC,Analytics Dashboard,8,729,5832,Birmingham
2025-02-24,Deloitte,Data Warehouse,9,2922,26298,Birmingham
2024-11-28,Microsoft,Analytics Dashboard,5,1442,7210,Leeds
2025-07-19,Google,AI Platform,8,2234,17872,London
2024-01-16,Microsoft,Analytics Dashboard,7,1566,10962,Leeds
2024-10-10,KPMG,Cloud Suite,6,4980,29880,Leeds
2024-07-26,Deloitte,Cloud Suite,9,1207,10863,Birmingham
